id,original_language,popularity,release_date,runtime,title,vote_average,vote_count,release_year,release_month,release_dow,budget_2023,revenue_2023,director,star_power_index,star_power_index_log,roi,director_track_record,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_war,genre_western,genre_diversity,genre_count,is_franchise,is_adaptation,is_summer,is_holiday,is_award_season,is_weekend_release,month_sin,month_cos,log_budget,is_major_studio,budget_vs_genre_avg,log_popularity,log_vote_count,buzz_score,weighted_rating,rating_confidence,action_x_budget,franchise_x_star,director_x_budget,buzz_x_rating,is_peak_season,competition_proxy,y_revenue,success_category,y_class
10313,en,20.69219,2009-10-17,93.0,The Men Who Stare at Goats,5.9,742,2009,10,5,35856000.0,102681660.852,Grant Heslov,14821050972.225002,23.419314370172074,2.86372325,2.86372325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,2,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,17.39502150291218,0,0.7451244524260088,3.076952287929944,6.610696044717759,20.34079631960374,5.199287410926366,0.6336464560204953,0.0,0.0,49.81452751213955,105.75764623273308,0,0,18.447144098604454,Average,1
13476,en,7.701041,2004-01-23,95.0,Win a Date with Tad Hamilton!,5.5,160,2004,1,4,28679000.0,28645425.326,Robert Luketic,3037937321.19,21.8344446096333,0.9988292941176471,2.7677229075549197,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,2,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,17.17167574045304,0,0.5959790319925676,2.163442673674843,5.081404364984463,10.993327045405005,3.3846153846153846,0.13663535439795046,0.0,0.0,47.52644030795697,37.20818384598617,0,0,17.170504348800115,Flop,0
10208,en,6.589193,1999-07-14,87.0,Muppets from Space,5.8,92,1999,7,2,45648000.0,30985436.351999998,Tim Hill,418990933.296,19.85335984112728,0.6787906666666667,1.3494046223892724,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.8,4,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,17.63647037434218,1,0.4464322192662243,2.026725261644058,4.532599493153256,9.186333893688758,2.779166666666667,0.07856532877882152,0.0,0.0,23.7987346457688,25.53035294621001,1,0,17.24902788923758,Flop,0
20697,en,3.113009,2000-04-07,107.0,Ready to Rumble,4.7,49,2000,4,4,44304000.0,22839468.86,Brian Robbins,6260684014.805,22.55755528378962,0.5155170833333333,0.7945829276648649,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,17.606585546964205,1,0.4627155242188329,1.4141548774297004,3.912023005428146,5.532206413743408,1.5456375838926175,0.04184457728437233,17.606585546964205,0.0,13.989892290088715,8.550786154933604,0,0,16.944000731449428,Flop,0
20761,en,5.566203,1999-12-25,124.0,Play It to the Bone,5.7,53,1999,12,5,45648000.0,16041745.692,Ron Shelton,11493844288.068998,23.165077449791163,0.35142275,0.5535019504306701,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,0,1,1,1,-2.4492935982947064e-16,1.0,17.63647037434218,0,0.948612254694959,1.8819357354458348,3.9889840465642745,7.50701162535264,1.9745098039215687,0.04526046114432109,0.0,0.0,9.761820750911127,14.822668052411979,1,1,16.590705050483876,Flop,0
70868,en,8.630825,2011-09-16,89.0,I Don't Know How She Does It,5.0,141,2011,9,4,34152000.0,43474777.385,Douglas McGrath,8307609052.940999,22.840437685274,1.2729789583333333,1.1037766785918992,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,2,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,17.346331736700797,0,0.6671372953364962,2.2649688919225195,4.955827057601261,11.224794119214767,2.925311203319502,0.12040990606319385,0.0,0.0,19.146476430088857,32.83601599189382,0,0,17.587691520664315,Flop,0
43593,en,23.343839,2010-08-20,88.0,Piranha 3D,5.3,581,2010,8,4,35304000.0,122369790.715,Alexandre Aja,4385367701.224999,22.20153931381026,3.4661735416666666,3.315887281160953,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,17.37950685825692,0,0.7336533263177101,3.19227879903353,6.366470447731438,20.323548634966574,4.52173274596182,0.4961571306575576,0.0,0.0,57.62848574414368,91.89765537687602,1,0,18.622558097868385,Hit,2
40688,en,2.353441,1998-03-27,93.0,Meet the Deedles,4.1,19,1998,3,4,46512000.0,8841438.947999999,Steve Boyum,4203763813.6489997,22.15924610728133,0.19008941666666665,0.19008941666666665,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,0,0,1,1.0,6.123233995736766e-17,17.655220923280623,1,0.3577585071055184,1.2099869828439183,2.995732273553991,3.624797055085745,0.6546218487394957,0.016225448334756618,0.0,0.0,3.3560706464275416,2.37287134950571,0,0,15.994960311393932,Flop,0
26672,en,2.439184,1993-09-23,72.0,The Thief and the Cobbler,6.8,26,1993,9,3,61264000.00000001,1464375.888,Richard Williams,2646598148.5759997,21.696540935132724,0.023902714285714284,0.023902714285714284,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.0,5,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,17.93070296902201,0,0.4727675980406827,1.235234233944405,3.295836866004329,4.071130526384586,1.403174603174603,0.02220324508966695,0.0,0.0,0.42859247001054196,5.712506960831704,0,0,14.196940377530604,Flop,0
41283,en,26.324874,2010-11-23,98.0,Faster,6.1,568,2010,11,1,35304000.0,33953218.946,"George Tillman, Jr.",9912210673.116001,23.017033235498147,0.9617385833333334,1.1206530192419903,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,4,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,17.37950685825692,0,0.6763248114933832,3.3077974228900313,6.343880434126331,20.98427135112557,5.186826347305389,0.4850555081127242,17.37950685825692,0.0,19.476396833642497,108.84177152302377,1,1,17.340494251241843,Flop,0
4935,ja,49.549984,2004-11-19,119.0,Howl's Moving Castle,8.2,1991,2004,11,4,40488000.0,395956537.58500004,Hayao Miyazaki,1729814295.908,21.271279896866698,9.779602291666668,10.167061063624486,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,17.516516216574725,0,0.395968009412261,3.922962628948132,7.596894438144544,29.80233297690496,7.807843137254902,1.7002561912894962,0.0,0.0,178.0914899958838,232.69194100791285,1,0,19.79681501214769,Hit,2
19908,en,57.300674,2009-10-07,88.0,Zombieland,7.2,3550,2009,10,2,35258400.0,152972724.708,Ruben Fleischer,12143570029.111,23.220065651020228,4.338617881355932,3.3730398848872394,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,2,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,17.3782143850685,1,0.732705711552242,4.065613654181559,8.174984532943087,33.23632873985647,7.002739726027397,3.031596925704526,0.0,0.0,58.61741024895722,232.74535961389898,0,0,18.845770200119507,Hit,2
10663,en,23.839127,1998-11-06,90.0,The Waterboy,5.9,512,1998,11,4,44574000.0,360451809.948,Frank Coraci,10040821785.645,23.029924799119826,8.086593304347826,6.381718091309606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,17.6126613097966,0,0.926293433245117,3.2124201115201445,6.240275845170769,20.046387626459946,4.935947712418301,0.4372331340734415,0.0,0.0,112.39903931683772,98.9479211470755,1,0,19.702868832933188,Hit,2
9737,en,33.872182,1995-04-07,118.0,Bad Boys,6.5,1699,1995,4,4,39368000.0,292995353.728,Michael Bay,13762542404.801003,23.345216420247574,7.442474947368421,5.323265490473788,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,4,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,17.488463886929292,1,0.41116343349239376,3.5516894340094187,7.438383530044307,26.418828189768046,6.138688160088939,1.4508966695132366,17.488463886929292,0.0,93.09573629068778,162.176947811953,0,0,19.495667312685015,Hit,2
37137,en,27.33256,1991-06-28,85.0,The Naked Gun 2½: The Smell of Fear,6.6,546,1991,6,4,53337000.0,201591623.109,David Zucker,1374457553.208,21.041324984196425,3.7795830869565217,3.682289596211677,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,17.79214085091553,1,1.1083975602143583,3.3440116733320684,6.304448802421981,21.082150389223482,5.578328173374613,0.466268146883006,0.0,0.0,65.51581514965903,117.60315347152591,1,0,19.12175454622001,Hit,2
9532,en,38.799596,2000-03-16,98.0,Final Destination,6.4,1378,2000,3,3,42458000.0,98396071.64400001,James Wong,1841119321.947,21.33363955129961,2.3174919130434786,2.271658049055549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,17.56402593352677,1,1.2513675268125681,3.683856761485104,7.229113877793302,26.631020038254654,5.9669824086603525,1.1767719897523483,0.0,0.0,39.89946088571649,158.90682809294685,0,0,18.4045114490715,Average,1
10316,en,20.317469,2011-09-24,101.0,The Ides of March,6.5,910,2011,9,5,17787500.0,108138125.803,George Clooney,14736157384.140003,23.41356999671856,6.0794448800000005,4.6104208831608275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,16.6940065775995,0,0.37143740682916404,3.059526877428718,6.814542897259958,20.84927715155781,5.856435643564357,0.7771135781383433,0.0,0.0,76.96639654898894,122.10244985293511,0,0,18.498919919805836,Hit,2
2787,en,18.493202,2000-02-18,108.0,Pitch Black,6.7,1789,2000,2,4,42458000.0,98184418.514,David Twohy,9157649360.848,22.937855362814343,2.312506913043478,2.1008049292297293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6,3,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,17.56402593352677,0,0.6959625764479475,2.9700657894046163,7.489970898834801,22.245706330265385,6.345314981471678,1.5277540563620837,17.56402593352677,0.0,36.89859225827184,141.1560136508523,0,0,18.402358099983182,Average,1
152601,en,53.682367,2013-12-18,126.0,Her,7.9,4097,2013,12,2,31647999.999999996,65155321.375999995,Spike Jonze,8303264506.379001,22.83991458856328,2.058750043478261,1.8666944278712425,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.6,3,0,0,0,1,1,0,-2.4492935982947064e-16,1.0,17.27018554500215,1,0.6182232701689339,4.001541299141225,8.318254328798846,33.28583823344885,7.711770312127711,3.4987190435525193,0.0,0.0,32.23815912515799,256.6927391029963,1,1,17.992284552380994,Average,1
10866,en,11.183197,2001-10-05,97.0,Joy Ride,6.3,325,2001,10,4,41239000.0,65700608.533999994,John Dahl,6574972606.995,22.606536248917152,1.5931668695652172,1.3703650291538092,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.6,3,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,17.53489499276531,0,0.6857912170340538,2.5000577073145887,5.786897381366708,14.467577399724448,4.817647058823529,0.2775405636208369,0.0,0.0,24.029206887969817,69.69968170808424,0,1,18.00061876094605,Average,1
21349,en,8.976738,1999-11-12,114.0,Anywhere But Here,5.9,66,1999,11,4,43746000.0,35479175.73,Wayne Wang,6842537518.167001,22.646424482118295,0.8110267391304347,1.7053607803252744,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,3,0,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,17.593910760875854,0,0.9135010990385726,2.300256183187642,4.204692619390966,9.671870196157512,2.3457831325301206,0.05636208368915457,0.0,0.0,30.00396538414049,22.68810996616708,1,1,17.384456511359666,Flop,0
70435,en,26.257951,2011-11-06,93.0,Haywire,5.6,505,2011,11,6,32729000.0,47489218.338,Steven Soderbergh,10037992522.743,23.029642983383397,1.4509828695652174,4.712216117518898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,2,0,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,17.30377212355508,0,0.3418250359371204,3.3053452583663145,6.226536669287466,20.58085345587331,4.674380165289256,0.43125533731853116,17.30377212355508,0.0,81.53911389449047,96.20273317885905,1,0,17.67601328193999,Flop,0
20024,en,6.921263,1999-12-03,102.0,The End of the Affair,6.6,55,1999,12,4,43746000.0,20594506.031999998,Neil Jordan,10259094711.788002,23.05143043817508,0.47077460869565213,2.0614061458114357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,1,1,1,-2.4492935982947064e-16,1.0,17.593910760875854,0,0.9135010990385726,2.069550662809364,4.02535169073515,8.330669259601722,2.3419354838709676,0.04696840307429547,0.0,0.0,36.268195771327434,19.509889943454354,1,1,16.840534949270623,Flop,0
2453,en,12.869436,1991-08-23,98.0,Harley Davidson and the Marlboro Man,6.1,82,1991,8,4,53337000.0,17241129.594,Simon Wincer,3185787256.5699997,21.881965272058512,0.32324895652173913,0.4427930224546464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,2,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,17.79214085091553,0,0.5570571035405356,2.629687570197875,4.418840607796598,11.620170221008337,2.7483516483516484,0.07002561912894961,17.79214085091553,0.0,7.878235823315672,31.936313981035,1,0,16.66280840074794,Flop,0
6973,en,15.676123,2007-08-31,124.0,In the Valley of Elah,6.6,261,2007,8,4,35489000.0,45582981.97,Paul Haggis,13152393082.635,23.299869562559575,1.284425652173913,3.6637790274495594,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,5,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,17.384733375452193,0,0.5489012538390783,2.813977935860862,5.568344503761097,15.669198572855827,4.77174515235457,0.2228864218616567,0.0,0.0,63.69382153878413,74.76942233130593,1,0,17.635045024352994,Flop,0
22215,en,5.494047,2009-02-10,86.0,Cheri,5.9,56,2009,2,1,34362000.0,13993143.138,Stephen Frears,5749480002.914,22.472375253564348,0.40722726086956523,2.587653582520303,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,3,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,17.352461889705964,0,0.7175450273205192,1.8708859111044178,4.04305126783455,7.564087654864514,2.117948717948718,0.04782237403928266,0.0,0.0,44.90216017444467,16.020349751072022,0,0,16.454078063206588,Flop,0
11632,en,6.618149,2004-09-01,141.0,Vanity Fair,5.5,73,2004,9,2,38801000.0,27200936.637000002,Mira Nair,4974610634.393,22.327612940251548,0.701037,0.9313322549458194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4,2,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,17.473956603229787,0,0.8102399337949905,2.030533426804493,4.30406509320417,8.739548042893462,2.320809248554913,0.0623398804440649,0.0,0.0,16.274059406111387,20.282823926137137,0,0,17.11876200262061,Flop,0
30596,cn,7.876883,2009-12-18,139.0,Bodyguards and Assassins,6.5,57,2009,12,4,34362000.0,8721484.956,Teddy Chan,1006116829.5969999,20.729364035675186,0.2538119130434783,0.2538119130434783,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6,3,0,0,0,1,1,1,-2.4492935982947064e-16,1.0,17.352461889705964,0,0.7175450273205192,2.183450481870902,4.060443010546419,8.865776247986915,2.359872611464968,0.04867634500426986,17.352461889705964,0.0,4.404261548240321,20.922102547000968,1,1,15.981300189165568,Flop,0
3021,en,35.169779,2007-07-12,104.0,1408,6.5,1343,2007,7,3,38575000.0,146090619.714,Mikael Håfström,14828402384.943998,23.419810258766077,3.7871839199999995,3.298217683431743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4,2,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,17.468114982137024,0,1.1369236032501489,3.5882239359093986,7.203405521083095,25.847432110812274,6.04954954954955,1.1468830059777968,0.0,0.0,57.6136457303033,156.36532128297696,1,0,18.799737676946272,Hit,2
256917,en,22.096286,2014-12-25,112.0,The Water Diviner,6.8,431,2014,12,3,30420000.000000004,20983071.096,Russell Crowe,7638543456.961,22.756472775085673,0.6897787999999999,0.6897787999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4,2,0,0,0,1,1,0,-2.4492935982947064e-16,1.0,17.230610877668532,0,0.3187533940846652,3.139671825380604,6.068425588244111,19.052864843828754,5.51939736346516,0.36806148590947907,0.0,0.0,11.885310094465146,105.16033198548647,1,1,16.859226579955248,Flop,0
544,en,57.110486,1998-07-15,119.0,There's Something About Mary,6.5,1590,1998,7,2,44574000.0,716836453.638,Bobby Farrelly,20983766398.984,23.767014947156987,16.08194134782609,7.786966333938718,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,2,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,17.6126613097966,0,0.8707243441768852,4.062346129500673,7.372118028337787,29.94809513864014,6.115384615384615,1.3578138343296329,0.0,0.0,137.14920067045114,183.1441202709147,1,0,20.390358275806687,Hit,2
11395,en,16.234053,1994-11-10,97.0,The Santa Clause,6.3,489,1994,11,3,46904000.0,404724717.124,John Pasquin,6269221040.894,22.55891794813076,8.628788954545454,8.628788954545454,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.8,4,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,17.663613538946333,1,0.45871575561827427,2.846887252129082,6.194405391104672,17.63477374245555,5.230390492359931,0.4175918018787361,0.0,0.0,152.41559340221966,92.23675291745808,1,1,19.81871768562857,Hit,2
14635,en,11.263361,2002-03-25,127.0,The Rookie,6.5,110,2002,3,0,35280000.0,133353182.088,John Lee Hancock,5759203628.11,22.47406504326051,3.7798521,3.5286266367642023,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,0,0,0,0,1.0,6.123233995736766e-17,17.378826817447536,1,0.7367146430320679,2.5066160364938677,4.709530201312334,11.80498392696169,3.4047619047619047,0.09393680614859094,0.0,0.0,61.323391223757426,40.19315956084575,0,0,18.70851167848364,Hit,2
13680,en,20.699212,2007-09-28,110.0,The Game Plan,6.0,428,2007,9,4,33946000.0,228179677.84899998,Andy Fickman,6082522788.851,22.52868537940507,6.721842863636363,4.1467436374624995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,17.340281614162166,1,0.7054326936092508,3.077275946523012,6.061456918928017,18.652775577502673,4.863636363636363,0.3654995730145175,0.0,0.0,71.90570245533492,90.72031758149026,0,0,19.245643941685632,Hit,2
688,en,17.606087,1995-05-28,135.0,The Bridges of Madison County,7.3,385,1995,5,6,49728000.0,377138430.424,Clint Eastwood,6987259104.357999,22.667354199750417,7.584025708333334,4.926375274586158,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4,2,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387,17.72207873281885,1,1.0384168301785337,2.9234887852464313,5.955837369464831,17.411823756382038,5.794845360824742,0.3287788215200683,0.0,0.0,87.30561048362799,100.89882611816849,1,0,19.74812287011986,Hit,2
11090,en,13.786075,2001-06-01,84.0,The Animal,4.6,304,2001,6,4,39446000.0,151997526.406,Luke Greenfield,4031176488.907,22.117324103280268,3.853306454545454,3.4602535153974245,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,17.490443231296698,0,0.4119780734998213,2.6936858594877955,5.720311776607412,15.408722944508895,3.461386138613861,0.2596071733561059,17.490443231296698,0.0,60.52136767695349,53.335540013864446,1,0,18.83937481161245,Hit,2
228194,en,27.898438,2014-08-06,122.0,The Hundred-Foot Journey,7.3,508,2014,8,2,29744000.000000004,120166869.99200001,Lasse Hallström,3535652673.5280004,21.986163751367954,4.0400373181818185,3.582610404479137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1,1,1,0,0,0,-0.8660254037844385,-0.5000000000000004,17.20813802256359,0,0.6211122546016392,3.36378754521481,6.2324480165505225,20.964631014271394,6.099342105263158,0.43381725021349277,0.0,21.986163751367954,61.65005432134936,127.87045666665138,1,0,18.60439192636924,Hit,2
1642,en,23.218144,1995-07-28,114.0,The Net,5.6,354,1995,7,4,45584000.0,229221143.48000002,Irwin Winkler,6991369476.772999,22.66794229356935,5.028543863636364,5.028543863636364,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1.0,5,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,17.63506735765735,1,0.8732605429162242,3.1871021043050827,5.872117789475416,18.71503896356441,4.366519823788546,0.3023057216054654,17.63506735765735,0.0,88.67870974616181,81.71958863737905,1,0,19.250197791952917,Hit,2
10950,en,26.071644,2001-12-28,132.0,I Am Sam,7.2,530,2001,12,4,39446000.0,165928555.474,Jessie Nelson,5696101121.795999,22.463047764198357,4.206473545454545,4.031804090145663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,1,1,1,-2.4492935982947064e-16,1.0,17.490443231296698,1,0.8237087814354578,3.2984868332191457,6.274762021241939,20.697219908650087,6.057142857142857,0.45260461144321096,0.0,0.0,70.51804055840255,125.36601773239481,1,1,18.92706787099286,Hit,2
235260,en,9.175762,2014-02-28,138.0,Son of God,5.9,83,2014,2,4,29744000.000000004,91665686.52800001,Christopher Spencer,274997059.58400005,19.432270966788266,3.081821090909091,3.081821090909091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,17.20813802256359,0,0.6211122546016392,2.3200086179594743,4.430816798843313,10.279533157916097,2.675956284153006,0.07087959009393681,0.0,0.0,53.032402693211125,27.50758135208477,0,0,18.33365868539296,Hit,2
277,en,81.829237,2003-09-19,121.0,Underworld,6.6,2512,2003,9,4,37972000.0,165192796.782,Len Wiseman,4601349240.315001,22.249615410762864,4.35038440909091,3.865115848896998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6,3,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,17.45235963031902,0,0.37136181716563854,4.41678110292945,7.829232537543592,34.580006322262925,6.347320061255743,2.145175064047822,17.45235963031902,0.0,67.45539180779619,219.4903678476499,0,0,18.922623821139517,Hit,2
8999,en,17.7091,2005-11-11,108.0,Derailed,6.1,319,2005,11,4,36014000.0,94093247.412,Mikael Håfström,8102084246.532,22.815387180035227,2.6126852727272727,2.847010966050794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4,2,1,1,0,1,1,1,-0.5000000000000004,0.8660254037844384,17.39941833747857,0,0.7520419828275763,2.92901003651011,5.768320995793772,16.89547009049195,4.644152744630071,0.27241673783091375,0.0,22.815387180035227,49.53633480970676,78.46514379257347,1,1,18.35979685290607,Average,1
11323,en,17.772518,2009-09-18,108.0,The Informant!,6.0,301,2009,9,4,32868000.0,52924690.044,Steven Soderbergh,12582282350.472998,23.255555498747956,1.6102193636363635,3.7113332302625577,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,17.308010128457944,1,0.6863474174370183,2.932393991840823,5.71042701737487,16.74522187659558,4.503740648379052,0.25704526046114434,0.0,0.0,64.23579313946689,75.41613643174966,0,0,17.78438053734889,Average,1
11453,en,10.259461,2005-08-06,83.0,Deuce Bigalow: European Gigolo,4.7,225,2005,8,5,36014000.0,36669052.098,Mike Bigelow,3151063991.3300004,21.871006008093563,1.0181888181818182,1.0181888181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,17.39941833747857,0,0.7484078544642537,2.4212087530045294,5.420534999272286,13.12424678620546,3.253846153846154,0.19214346712211786,0.0,0.0,17.71589319408836,42.70427992742238,1,0,17.417443717461587,Flop,0
146239,en,30.114383,2013-10-10,105.0,Delivery Man,6.2,551,2013,10,3,35776000.0,70401809.85599999,Ken Scott,7623018624.046,22.754438273219403,1.9678502307692305,1.5789678572073593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,17.392787863448607,0,0.7434619703813278,3.4376701881604217,6.313548046277095,21.703895900205243,5.247619047619048,0.4705380017079419,0.0,22.754438273219403,27.462652983611612,113.89377753345799,0,0,18.06972954318382,Average,1
10878,en,12.887673,2001-02-09,90.0,Saving Silverman,5.4,154,2001,2,4,39446000.0,34697363.217,Dennis Dugan,13381870790.519,23.317166701866537,0.8796167727272727,2.5273750738491567,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,3,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,17.490443231296698,0,0.8197283341810672,2.631001612133882,5.043425116919247,13.269259613291052,3.274015748031496,0.13151152860802734,0.0,0.0,44.20491025335298,43.44376493863322,0,0,17.36217428286778,Flop,0
82650,en,13.410919,2012-08-02,94.0,Diary of a Wimpy Kid: Dog Days,6.0,223,2012,8,3,30667999.999999996,107494373.344,David Bowers,1023131287.524,20.746133652459545,3.5050989090909095,2.884900684221841,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,17.2387303562682,0,0.6373124918284481,2.6679861831340235,5.4116460518550396,14.438196894361035,4.142414860681114,0.19043552519214346,0.0,0.0,49.732024999913946,59.80900137664106,1,0,18.492949072478922,Hit,2
2294,en,21.865021,2001-08-22,104.0,Jay and Silent Bob Strike Back,6.4,480,2001,8,2,39446000.0,60582172.673,Kevin Smith,6992786312.45,22.668144927994053,1.5358255,5.586478144371613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,17.490443231296698,0,0.8197283341810672,3.1296082755438848,6.175867270105761,19.32804531718361,5.296551724137931,0.4099060631938514,0.0,0.0,97.70997884701141,102.37199174894491,1,0,17.919511243953,Average,1
2176,en,9.448517,2001-09-14,106.0,The Glass House,5.4,201,2001,9,4,53790000.0,42349958.937,Daniel Sackheim,7803454500.424,22.777832357395383,0.7873203,0.7873203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4,2,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16,17.80059815284024,0,1.1232392474119879,2.346460054464495,5.308267697401205,12.455638110356151,3.605980066445183,0.17164816396242527,0.0,0.0,14.014772277873623,44.914782740799225,0,0,17.56147803306425,Flop,0
270487,en,39.006187,2016-02-05,106.0,"Hail, Caesar!",5.7,1309,2016,2,4,29436000.0,85160563.728,Joel Coen,10930709044.979002,23.114842008575074,2.893075272727273,3.555074747097689,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6,3,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,17.197729007000632,1,0.6117102683403614,3.6890341171529917,7.177782416195197,26.479084218844918,5.2954577714691276,1.1178479931682324,0.0,0.0,61.13921210021736,140.21887230806786,0,0,18.260049029343797,Average,1
